10925489,嘉兴市,水文站办公楼
10925490,嘉兴市,老广播站大楼
10925517,嘉兴市,文化中心大楼
10925519,嘉兴市,于城派出所
10925520,嘉兴市,新广播站大楼
10925525,嘉兴市,新信用社大楼
10925563,嘉兴市,赢创科技有限公司
10925570,嘉兴市,恒安气体有限公司
10925690,嘉兴市,富邦电器有限公司
10925691,嘉兴市,冠鑫灯泡有限公司
10925719,嘉兴市,浩盛电缆有限公司
10925723,嘉兴市,西洋实业有限公司
10968303,嘉兴市,新桥北路209号
10969450,嘉兴市,东湖星城新天地大酒店北面英之杰家具东湖会所
10969642,嘉兴市,世纪商业中心
10970029,嘉兴市,世纪商业中心1号楼大润发瑞丽女人街
10970036,嘉兴市,世纪商业中心3号楼大润发超市楼
10970529,嘉兴市,县后底120号老人民医院
10970535,嘉兴市,县后底120号当湖街道社区卫生服务中心
10980454,嘉兴市,环城北路交通局
10980782,嘉兴市,秀洲区人民武装部宿舍
10981661,嘉兴市,清河支局战略局内
10981696,嘉兴市,清河支局虚拟点
10981792,嘉兴市,惠民街道嘉善全球眼承载LAN
10982114,嘉兴市,嘉善公安局110指挥中心
10993471,嘉兴市,慧腾服装城
11003246,嘉兴市,嘉善全球眼承载LAN选址
11003430,嘉兴市,东湖小学第一幼儿园
11003510,嘉兴市,体育馆
11003519,嘉兴市,平湖市诚信汽车贸易有限公司
11003528,嘉兴市,嘉兴市体育彩票管理中心
11003562,嘉兴市,当湖街道案山路51号原金碧辉煌
11003599,嘉兴市,体育馆传达室
11003670,嘉兴市,新体育场平湖市体育中心
11003807,嘉兴市,长安北路150号
11003989,嘉兴市,祥中路356号金领银座
11004712,嘉兴市,金贸大厦
11005203,嘉兴市,罗星城南时代广场
11005256,嘉兴市,环北商贸大厦
11005868,嘉兴市,时代广场
11005869,嘉兴市,同乐商务楼
11007069,嘉兴市,开元广场
11007139,嘉兴市,茧丝大楼
11007360,嘉兴市,永泰广场商务楼
11007752,嘉兴市,嘉兴世纪广场
11008709,嘉兴市,商会大厦
11008952,嘉兴市,汇金大厦
11041988,嘉兴市,浙江省通信产业服务有限公司嘉兴市分公司
11051252,嘉兴市,平湖市金立玩具有限公司
11071949,嘉兴市,平湖市怡心莲花足浴馆
11078110,嘉兴市,商业文化广场A区
11078131,嘉兴市,商业文化广场B区
11078132,嘉兴市,商业文化广场C区
11078133,嘉兴市,商业文化广场D区
11078134,嘉兴市,商业文化广场E区
11078137,嘉兴市,环城东路435497号商业文化广场A区门面
11078141,嘉兴市,商业文化广场B区叔同路24号
11078169,嘉兴市,商业文化广场C区叔同路58号
11078200,嘉兴市,商业文化广场B区叔同路1620号
11078276,嘉兴市,商业文化广场B区叔同路26号
11078419,嘉兴市,东湖商贸城
11079660,嘉兴市,洁芳小区56幢活动中心
11089957,嘉兴市,新华中路238号平湖市卡地亚商务宾馆
11089980,嘉兴市,县后底120号平湖绿康老年康复护理院有限公司
11091687,嘉兴市,新华北路城关中学综合楼
11092339,嘉兴市,电信经济开发区支局
11092340,嘉兴市,服装城虚拟
11092341,嘉兴市,公安监控
11092655,嘉兴市,九龙花苑小区里面啇务楼
11124398,嘉兴市,环城北路651671号
11124480,嘉兴市,稚川路幼儿园旁边人大代表政协委员活动室
11124648,嘉兴市,东湖大道617号东升南区转角处建设办公大楼
11124659,嘉兴市,东湖大道688号当湖街道办事处
11147240,嘉兴市,人民西路韩家埭商城
11147243,嘉兴市,中国银河证券股份有限公司平湖解放西路证券营业部
11149169,嘉兴市,解放西路110号平湖市行知幼儿园
11149618,嘉兴市,案山路199号平湖市中梁瑞置业有限公司
11149620,嘉兴市,平湖汇银大厦
11149907,嘉兴市,锦绣路18号锦绣庄园会所内
11150167,嘉兴市,人民西路2号景江宾馆
11150168,嘉兴市,人民西路12号平湖市第一幼儿园
11150170,嘉兴市,平湖市国土资源局虚拟
11150200,嘉兴市,建国南路56号中国石化销售有限公司浙江嘉兴石油分公司
11150216,嘉兴市,人民西路工行城南分理处
11150689,嘉兴市,城北路40号平湖市公安局
11150763,嘉兴市,城北路1333号原眼科医院
11150781,嘉兴市,城北路135号法院城管局当湖中队
11152928,嘉兴市,松风台商城5幢中信证券
11153238,嘉兴市,叔同路29号平湖市李叔同纪念馆
11153280,嘉兴市,弘一路1号东湖大酒
11153332,嘉兴市,解放东路58号平湖市城隍庙
11153478,嘉兴市,环城东路202206号中信银行股份有限公司嘉兴平湖支行
11157587,嘉兴市,城南路新桥北堍中国银行股份有限公司平湖支行
11157590,嘉兴市,环城南路1828号原平湖市政府内
11157614,嘉兴市,建国南路66号中国工商银行股份有限公司平湖支行
11157793,嘉兴市,解放中路50号自来水公司工商局三联安装
11163970,嘉兴市,大弄10号平湖市教育局
11164096,嘉兴市,建国南路96号平湖市东方宾馆有限公司
11172055,嘉兴市,7幢昌盛花园东区店面
11172098,嘉兴市,阳光小区南区11幢店铺西
11172099,嘉兴市,阳光小区南区11幢店铺东
11172348,嘉兴市,昌盛花园东区6幢店面15
11172349,嘉兴市,建国路煤气公司
11172350,嘉兴市,秀州中学
11173858,嘉兴市,太平洋保险公司
11173859,嘉兴市,立信建设投资有限公司
11174928,嘉兴市,东兴生活广场主楼
11175215,嘉兴市,博金附近闻川路店面房
11180353,嘉兴市,胜利路260号商铺
11180354,嘉兴市,胜利路262号商铺
11180355,嘉兴市,胜利路264号商铺
11180356,嘉兴市,胜利路266号商铺
11180357,嘉兴市,胜利路268272号商铺
11180358,嘉兴市,胜利路274号商铺
11180359,嘉兴市,胜利路276280号商铺
11180360,嘉兴市,胜利路282号商铺
11180361,嘉兴市,胜利路284号商铺
11180362,嘉兴市,胜利路286号商铺
11180363,嘉兴市,胜利路288号商铺
11180364,嘉兴市,胜利路290号商铺
11180365,嘉兴市,胜利路292号商铺
11180366,嘉兴市,胜利路294号商铺
11180367,嘉兴市,胜利路296号商铺
11180368,嘉兴市,胜利路342号商铺
11180369,嘉兴市,胜利路346号商铺
11180370,嘉兴市,胜利路348号商铺
11180371,嘉兴市,胜利路352号商铺
11180372,嘉兴市,胜利路354号商铺
11180373,嘉兴市,胜利路360号商铺
11180374,嘉兴市,胜利路368号商铺
11180375,嘉兴市,胜利路370号商铺
11180376,嘉兴市,胜利路372号商铺
11180377,嘉兴市,胜利路376号商铺
11180378,嘉兴市,胜利路378号商铺
11180379,嘉兴市,胜利路384号商铺
11180380,嘉兴市,胜利路386号商铺
11180381,嘉兴市,胜利路390号商铺
11180382,嘉兴市,胜利路398号商铺
11180383,嘉兴市,胜利路400号商铺
11180384,嘉兴市,新宇商住楼
11180433,嘉兴市,禾城世纪花园商铺A101
11180434,嘉兴市,禾城世纪花园商铺A102
11180435,嘉兴市,禾城世纪花园商铺A103
11180436,嘉兴市,禾城世纪花园商铺A104
11180437,嘉兴市,禾城世纪花园商铺A105
11180438,嘉兴市,禾城世纪花园商铺A108
11180439,嘉兴市,禾城世纪花园商铺A109
11180440,嘉兴市,禾城世纪花园商铺A110
11180441,嘉兴市,禾城世纪花园商铺A201
11180442,嘉兴市,禾城世纪花园商铺B101102
11180443,嘉兴市,禾城世纪花园商铺B103
11180444,嘉兴市,禾城世纪花园商铺B104105
11180445,嘉兴市,禾城世纪花园商铺B106
11180446,嘉兴市,禾城世纪花园商铺B107
11180447,嘉兴市,禾城世纪花园商铺B108
11180448,嘉兴市,禾城世纪花园商铺B109
11180449,嘉兴市,禾城世纪花园商铺B110111
11180450,嘉兴市,禾城世纪花园商铺B112113
11180451,嘉兴市,禾城世纪花园商铺B114115
11180452,嘉兴市,禾城世纪花园商铺B116118
11180453,嘉兴市,禾城世纪花园商铺B2层
11181917,嘉兴市,嘉兴市公安局港区分局
11181935,嘉兴市,平湖市公安局乍王路往后王店桥村路口
11181967,嘉兴市,嘉兴市港区煌朝至尊娱乐会所乍浦滨海丽景5号楼
11183622,嘉兴市,亭子街双数
11184970,嘉兴市,海盐县湖滨休闲山庄有限公司
11184998,嘉兴市,缺失楼宇
11186101,嘉兴市,缺失楼宇
11186109,嘉兴市,缺失楼宇
11186208,嘉兴市,缺失楼宇
11186737,嘉兴市,缺失楼宇
11186984,嘉兴市,缺失楼宇
11187145,嘉兴市,缺失楼宇
11187147,嘉兴市,缺失楼宇
11187217,嘉兴市,缺失楼宇
11187948,嘉兴市,缺失楼宇
11188001,嘉兴市,缺失楼宇
11190296,嘉兴市,缺失楼宇
11190666,嘉兴市,新桥北路209号电信大楼
11190675,嘉兴市,枣园中路111号人民检察院
11190689,嘉兴市,龙萌蓝城开发建设有限公司
11190707,嘉兴市,公安卡点
11190711,嘉兴市,浙江恒洋热电有限公司
11190728,嘉兴市,海兴中路118号
11190742,嘉兴市,治安点
11190743,嘉兴市,海盐县财政支付核算中心公安局
11191000,嘉兴市,缺失楼宇
11191730,嘉兴市,禾兴南路1131号霸王猫脚饭
11191731,嘉兴市,禾兴南路1137号电通广告
11191732,嘉兴市,禾兴南路1143号建银饭店
11191733,嘉兴市,禾兴南路1145号店面
11191734,嘉兴市,秀州旅行社
11191735,嘉兴市,禾兴南路1155号丝丝烟杂店
11191736,嘉兴市,时光网咖
11191737,嘉兴市,禾兴南路1165号电信代理店
11191738,嘉兴市,兴农果业
11191739,嘉兴市,禾兴南路1181号阳光码头
11194772,嘉兴市,百墅路384号平阳商店
11194773,嘉兴市,百墅路386沙县美食
11194774,嘉兴市,百墅路390号龙文教育
11194775,嘉兴市,百墅路400号发型工作室
11194776,嘉兴市,百墅路404号真牛生煎
11194777,嘉兴市,百墅路414号机器人俱乐部
11194778,嘉兴市,百墅路418号品伊轩
11194779,嘉兴市,百墅路420号蒸鲜坊
11194780,嘉兴市,百墅路422号好人生大药房
11194781,嘉兴市,百墅路428号祝福副食品店
11194782,嘉兴市,百墅路432号多点美食
11194783,嘉兴市,百墅路434号东盛房产
11194784,嘉兴市,百墅路464号亮宇汽车装潢
11194785,嘉兴市,百墅路484486号嘉兴市旅游出租汽车有限公司
11194786,嘉兴市,百墅路488490号万帮搬家
11194787,嘉兴市,百墅路506510号中医养生会所
11194788,嘉兴市,百墅路512号合富房产
11194789,嘉兴市,百墅路514号美食外送
11194790,嘉兴市,东升路2233号罗森便利店
11194791,嘉兴市,东升路2231号水煮鱼
11194792,嘉兴市,东升路2229号丫丫文体超市
11194793,嘉兴市,东升路2227号炫美美发
11194794,嘉兴市,东升路2225号兰州拉面
11194795,嘉兴市,东升路2221号云轩
11194796,嘉兴市,东升路2219号永胜消防器材
11194797,嘉兴市,东升路2215号冠亿机电有限公司
11194798,嘉兴市,东升路2213号海豚湾琴行
11194799,嘉兴市,东升路2211号宠爱宠物店
11194800,嘉兴市,东升路2209号美国GEP干洗店
11194801,嘉兴市,东升路2205号云音小筑
11194802,嘉兴市,东升路2201号南湖琴行
11194803,嘉兴市,东升路2199号美丽源美容院
11194804,嘉兴市,东升路2197号海天星实门窗
11194805,嘉兴市,东升路2195号马博士幼儿游泳
11194806,嘉兴市,东升路2191号南希茶书吧
11194807,嘉兴市,东升路2187号百寿足浴
11194808,嘉兴市,东升路2185号小小森林
11194809,嘉兴市,东升路2183号沃欧
11194810,嘉兴市,东升路2179号戴尔电脑
11194811,嘉兴市,东升路2177号昊森贸易
11194812,嘉兴市,东升路2175号真清园
11194813,嘉兴市,东升路2173号百墅浴室
11194815,嘉兴市,兰园公寓2幢宾馆
11194820,嘉兴市,城北路1742号李记点心店
11194821,嘉兴市,城北路1750号嘉信玻璃装饰
11194822,嘉兴市,城北路1745号伟创电脑维修
11194823,嘉兴市,城北路1760号海康威器材批发
11194824,嘉兴市,城北路1766号凤铝铝材
11194825,嘉兴市,城北路1770号禾泰99商务酒店
11194826,嘉兴市,城北路1780号禾城农商银行
11194905,嘉兴市,城北路556号吃不饱包子店
11194908,嘉兴市,城北路532号百花社区养老院
11194909,嘉兴市,城北路896号1层店铺
11194910,嘉兴市,城北路896号2层江南酒家
11194911,嘉兴市,城北路896号36层龙鑫宾馆
11194912,嘉兴市,城北路879号不锈钢商行
11194913,嘉兴市,城北路881号南湖轮胎
11194914,嘉兴市,城北路883917号店面空置
11194915,嘉兴市,城北路501号新大鹰不锈钢有限公司
11194916,嘉兴市,城北路501号雅都电动车
11194917,嘉兴市,城北路501号中核外贸有限公司
11194918,嘉兴市,永安路31号青龙机械有限公司厂房
11194919,嘉兴市,永安路108号嘉兴市殡仪服务中心
11194920,嘉兴市,永安路48号顺风不锈钢制造厂
11194921,嘉兴市,永安路12号鑫顺汽修
11196971,嘉兴市,裘皮大厦
11198071,嘉兴市,公安监控
11198073,嘉兴市,公安监控
11199268,嘉兴市,农资大楼
11200839,嘉兴市,平湖天龙汽车运输有限公司
11200905,嘉兴市,平湖海洋渔业局
11201038,嘉兴市,中国农业银行
11201039,嘉兴市,紫薇宾馆
11204822,嘉兴市,蒙恬文具
11204823,嘉兴市,恒益服饰
11204824,嘉兴市,恒盛服饰
11204825,嘉兴市,恒茂服饰
11204826,嘉兴市,富星制衣
11204827,嘉兴市,来星服饰
11204828,嘉兴市,春辉幼儿园
11204829,嘉兴市,创辉服饰
11204830,嘉兴市,瑞绒制衣
11204831,嘉兴市,桐威机械
11204832,嘉兴市,天晴钢构
11204833,嘉兴市,一步先鞋业
11206622,嘉兴市,金凤凰大厦
11207612,嘉兴市,黄家浜村委会
11207613,嘉兴市,平湖市优优信息科技有限公司
11208251,嘉兴市,南洋学院新食堂
11208913,嘉兴市,罗星阁宾馆
11208921,嘉兴市,嘉善县中央商业广场
11208964,嘉兴市,罗星亭桥南路529号协和
11208992,嘉兴市,罗星江南乐章步行街
11209039,嘉兴市,罗星置地广场
11209043,嘉兴市,罗星物美公寓
11234495,嘉兴市,交警大队
11234538,嘉兴市,农村信用合作联社
11236558,嘉兴市,金源商务大厦
11236764,嘉兴市,金东大厦
11240340,嘉兴市,嘉善中学附楼
11240345,嘉兴市,厍浜
11240346,嘉兴市,厍浜新
11240347,嘉兴市,厍浜村
11240350,嘉兴市,种子公司
11240376,嘉兴市,村文化礼堂
11240378,嘉兴市,归谷园区创业中心1幢
11240381,嘉兴市,嘉善党校
11240387,嘉兴市,禾众广场
11240388,嘉兴市,工商局
11240395,嘉兴市,时代广场副楼
11240397,嘉兴市,公安局出入境管理局
11240398,嘉兴市,新华书店
11240401,嘉兴市,好心情
11240403,嘉兴市,丽都国际
11240407,嘉兴市,金山印染
11240410,嘉兴市,人民大道
11240413,嘉兴市,罗星城南文化中心图书馆
11240415,嘉兴市,薛家桥菜场
11240416,嘉兴市,嘉善高级中学宿舍
11240420,嘉兴市,罗星丽都国际会所1
11240440,嘉兴市,行政执法大队
11240474,嘉兴市,县府10楼
11240479,嘉兴市,信仿办
11240485,嘉兴市,村委
11240490,嘉兴市,商务楼
11240524,嘉兴市,开发区大楼
11243632,嘉兴市,白马乡政573XZPH00163
11244014,嘉兴市,魏塘新设573GZJS00007
11244886,嘉兴市,新安国际573GZJX00110
11246515,嘉兴市,黄姑山西573XZPH00062
11247743,嘉兴市,三港路500号平湖市第一人民医院
11268682,嘉兴市,黄姑山西573XZPH00062
11269207,嘉兴市,万豪广场573SWJX00167
11269275,嘉兴市,白马乡政573XZPH00163
11270248,嘉兴市,嘉兴奥派新材料有限公司
11270952,嘉兴市,573XZJS00223
11270979,嘉兴市,公安局全球眼虚拟
11274047,嘉兴市,东兴商厦
11274265,嘉兴市,建安大厦
11275205,嘉兴市,浙北旅游品市场
11291912,嘉兴市,置地广场2号楼
11292206,嘉兴市,嘉善县泗州商务宾馆
11292256,嘉兴市,嘉善茶御居茶楼有限公司
11292264,嘉兴市,嘉善县公安局
11300272,嘉兴市,新华中路5466号新华楼
11300367,嘉兴市,新华西村7号
11314949,嘉兴市,汉庭连锁乌镇店
11314952,嘉兴市,汉庭连锁乌镇店
11319336,嘉兴市,电子商务中心
11326147,嘉兴市,百桃工业园区
11327784,嘉兴市,桥埭路269号三家浜社区服务中心
11327785,嘉兴市,三家浜购物中心
11329114,嘉兴市,陶庄电信所
11329139,嘉兴市,干窑镇人民政府
11334977,嘉兴市,镇政府
11340330,嘉兴市,世纪路学校
11341648,嘉兴市,洲泉中学
11341973,嘉兴市,威尼斯广场
11342004,嘉兴市,洲泉相聚网络休闲吧
11342055,嘉兴市,洲泉便民服务中心
11342201,嘉兴市,洲泉税务局
11342248,嘉兴市,朗诗房地产开发公司
11342252,嘉兴市,华亭商务宾馆
11342269,嘉兴市,海之湾足浴
11342301,嘉兴市,虚拟IC卡公话288卡电话智能公话
11342302,嘉兴市,平湖市第二人民医院
11342303,嘉兴市,公安局虚拟
11342310,嘉兴市,乍浦金旺大酒店
11342314,嘉兴市,乍浦茂旅酒店杭州湾海景大酒店
11342316,嘉兴市,嘉兴市乍浦新江南宾馆
11342318,嘉兴市,乍浦新银都宾馆南楼
11342319,嘉兴市,乍浦新银都宾馆北楼
11342320,嘉兴市,乍浦原山水人家宾馆
11342323,嘉兴市,洲泉宾馆
11342325,嘉兴市,乍浦金海湾宾馆原好又多超市4楼
11342326,嘉兴市,乍浦长安桥嘉电宾馆
11342327,嘉兴市,乍铺长安桥旅馆
11342332,嘉兴市,中国农业银行
11342334,嘉兴市,乍浦海滨之星2楼桑拿浴场
11342335,嘉兴市,创一棋牌
11343056,嘉兴市,景华大厦
11343106,嘉兴市,浙江传化合成新材料有限公司
11343188,嘉兴市,海盐得高电器有限公司
11343864,嘉兴市,嘉兴港区应急响应中心
11343866,嘉兴市,浙江赛铬能源有限公司
11344372,嘉兴市,岑山老村委楼
11344376,嘉兴市,岑山村联建房
11344529,嘉兴市,嘉兴市怡和置业有限公司
11344531,嘉兴市,嘉兴市华远标准件有限公司
11344532,嘉兴市,嘉兴市乍浦镇豪门旅馆
11344533,嘉兴市,乍浦原山水人家旅馆
11344914,嘉兴市,当湖街道徐氏针织厂
11345297,嘉兴市,乍浦港务局
11345355,嘉兴市,浙江世航乍浦港口有限公司
11345627,嘉兴市,湘溪宾馆
11349151,嘉兴市,中国电信
11349152,嘉兴市,中国邮政
11349153,嘉兴市,青石卫生院
11349199,嘉兴市,凤凰路小学
11376018,嘉兴市,东升花苑1幢
11376020,嘉兴市,元顺宾馆
11376136,嘉兴市,嘉兴市港区国达商务宾馆乍浦雅山西路268号
11376727,嘉兴市,中山路电信大楼
11376739,嘉兴市,E代商务酒店
11376740,嘉兴市,禾城饭店
11376876,嘉兴市,勤俭路商务楼
11376877,嘉兴市,勤俭路招商银行
11376878,嘉兴市,勤俭路建设银行分理处
11376880,嘉兴市,勤俭路老妇保院
11376881,嘉兴市,勤俭路邮政大楼
11378002,嘉兴市,嘉兴市港务管理局
11378003,嘉兴市,嘉兴港区开大建设管理委员会
11378143,嘉兴市,嘉兴出口加工区物业管理有限公司
11378149,嘉兴市,浙北大宗商品交易中心有限公司
11378253,嘉兴市,嘉兴市多凌金牛制衣有限公司
11378256,嘉兴市,嘉兴市港区景盈五金机械厂
11378258,嘉兴市,平湖市田岛刺绣有限公司
11378260,嘉兴市,嘉兴市港区乍浦医药有限公司
11378261,嘉兴市,浙江景运企业管理有限公司
11378343,嘉兴市,嘉兴市港区景盈五金机械厂
11378346,嘉兴市,嘉兴九龙山海创景区运营管理有限公司乍浦分公司
11378348,嘉兴市,乍浦邮电局
11378350,嘉兴市,嘉兴恒敏货运代理有限公司
11378361,嘉兴市,嘉兴易兴置业有限公司
11381191,嘉兴市,浙江省平湖市气象局
11381246,嘉兴市,网商大厦
11381250,嘉兴市,电信局
11381343,嘉兴市,嘉兴港区百臻机械厂
11382461,嘉兴市,嘉兴商城东
11382462,嘉兴市,嘉兴商城西
11382471,嘉兴市,县南街43号交通大楼服务厅
11382507,嘉兴市,县南街46号街道办事处
11382524,嘉兴市,大年堂9号中国银行卡部原人防办公楼
11382554,嘉兴市,建国南路15号原农贸集团公司办公楼
11382557,嘉兴市,建国南路4147号莫奈酒店
11388227,嘉兴市,嘉兴市港区九龙园林绿化工程有限公司
11388233,嘉兴市,平湖市佳乐制衣有限公司
11388234,嘉兴市,嘉兴港区龙腾服饰有限公司
11388235,嘉兴市,平湖市雅田制衣有限公司
11388236,嘉兴市,浙江省平湖市华鑫有限责任公司
11388238,嘉兴市,嘉兴市乍浦良氏制衣厂
11388240,嘉兴市,嘉兴市港区绿峰花木园艺工程有限公司
11388241,嘉兴市,乍浦镇医院
11388244,嘉兴市,嘉兴市乍浦天诚装璜钣金构件厂
11388247,嘉兴市,平湖市东港织针厂
11388250,嘉兴市,嘉兴九龙生态农场有限公司
11388251,嘉兴市,嘉兴市鸿达箱包配件有限公司
11388252,嘉兴市,嘉兴市乍浦聚鑫钣金经营部
11388255,嘉兴市,嘉兴依君娜服饰有限公司
11388256,嘉兴市,平湖市丰达农资连锁有限公司马家荡经营部
11388259,嘉兴市,平湖市通达运输有限公司
11388386,嘉兴市,巨石大楼
11388687,嘉兴市,稻香人家花园食府
11410501,嘉兴市,沃尔玛
11410504,嘉兴市,新世界广场
11410598,嘉兴市,嘉洲宾馆
11410608,嘉兴市,泰鑫足浴店
11410621,嘉兴市,湘溪农庄
11411104,嘉兴市,海龙制衣厂
11411253,嘉兴市,平湖市乍浦镇黄山村经济合作社
11411315,嘉兴市,缺失楼宇
11411317,嘉兴市,电信智能公话
11411319,嘉兴市,嘉兴市乍浦辉达针织厂
11411322,嘉兴市,平湖市龙泰制衣有限公司
11411325,嘉兴市,中国建设银行股份有限公司平湖支行
11411326,嘉兴市,嘉兴市垠达服饰有限公司
11411373,嘉兴市,中国农业银行股份有限公司平湖市支行
11411374,嘉兴市,嘉兴市港区景盈五金机械厂
11411375,嘉兴市,嘉兴市乍浦佰强线带厂
11411376,嘉兴市,浙江平湖农村商业银行股份有限公司
11411379,嘉兴市,乍浦镇长安桥村经济合作社
11411380,嘉兴市,嘉兴市乍浦宏丰制衣有限公司
11411395,嘉兴市,浙江浙能嘉华发电有限公司
11411397,嘉兴市,平湖市田岛刺绣有限公司
11411403,嘉兴市,中国石化销售有限公司浙江嘉兴石油分公司
11411408,嘉兴市,浙江浙能嘉兴发电有限公司
11411411,嘉兴市,群悦宾馆
11411420,嘉兴市,嘉兴市公安局港区分局
11411423,嘉兴市,嘉兴市一鼎机电科技有限公司
11411477,嘉兴市,嘉兴市沃克人力资源开发有限公司
11411479,嘉兴市,平湖金电劳务开发公司
11411480,嘉兴市,平湖市万富制衣厂
11411482,嘉兴市,电合旅馆
11411485,嘉兴市,嘉兴市乍浦东海制衣有限公司
11411490,嘉兴市,嘉兴市乍浦越鑫制衣厂
11411491,嘉兴市,平湖九龙山港龙置业有限公司
11411502,嘉兴市,嘉兴市宏润进出口有限公司
11411503,嘉兴市,浙江天达环保股份有限公司嘉兴分公司
11411510,嘉兴市,嘉兴港区港峰运输有限公司
11411530,嘉兴市,嘉兴市建业线带有限公司
11411534,嘉兴市,嘉兴市嘉峰人力资源咨询有限公司
11411538,嘉兴市,嘉兴市铭凌服饰有限公司
